dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
Hadoop,0.1,ground-truth,25,0.31622776601683794,0.3181818181818182,E12,1,64,1537,1600,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.3147567986071996,45 2 2 2 2 2 2 2 2 1 1 1,1,All maps assigned. Ramping up all remaining reduces:<*>
Hadoop,0.1,ground-truth,26,0.31622776601683794,0.3181818181818182,E52,1,64,1601,1664,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.3147567986071996,45 2 2 2 2 2 2 2 2 1 1 1,1,Jetty bound to port <*>
Hadoop,0.1,ground-truth,27,0.31622776601683794,0.3181818181818182,E14,1,64,1665,1728,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.3147567986071996,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
Hadoop,0.1,ground-truth,28,0.31622776601683794,0.3181818181818182,E72,1,64,1729,1792,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.3147567986071996,45 2 2 2 2 2 2 2 2 1 1 1,1,Num completed Tasks: <*>
Hadoop,0.1,ground-truth,29,0.31622776601683794,0.3181818181818182,E95,0,64,1793,1856,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Size of containertokens_dob is <*>
Hadoop,0.1,ground-truth,30,0.31622776601683794,0.3181818181818182,E7,0,64,1857,1920,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Adding job token for <*> to jobTokenSecretManager
Hadoop,0.1,ground-truth,31,0.31622776601683794,0.3181818181818182,E70,0,64,1921,1984,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,nodeBlacklistingEnabled:<*>
Hadoop,0.1,ground-truth,32,0.31622776601683794,0.3181818181818182,E55,0,64,1985,2048,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> Transitioned from NEW to INITED
Hadoop,0.1,ground-truth,33,0.31622776601683794,0.3181818181818182,E28,0,64,2049,2112,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Container complete event for unknown container id <*>
Hadoop,0.1,ground-truth,34,0.31622776601683794,0.3181818181818182,E61,0,64,2113,2176,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,4,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)"
Hadoop,0.1,ground-truth,35,0.31622776601683794,0.3181818181818182,E102,0,64,2177,2240,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> Task Transitioned from NEW to SCHEDULED
Hadoop,0.1,ground-truth,36,0.31622776601683794,0.3181818181818182,E92,0,64,2241,2304,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Scheduled snapshot period at <*> second(s).
Hadoop,0.1,ground-truth,37,0.31622776601683794,0.3181818181818182,E54,0,64,2305,2368,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> Transitioned from INITED to SETUP
Hadoop,0.1,ground-truth,38,0.31622776601683794,0.3181818181818182,E48,0,64,2369,2432,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,3,Input size for job <*> = <*>. Number of splits = <*>
Hadoop,0.1,ground-truth,39,0.31622776601683794,0.3181818181818182,E94,0,64,2433,2496,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,Shuffle port returned by ContainerManager for <*> : <*>
Hadoop,0.1,ground-truth,40,0.31622776601683794,0.3181818181818182,E109,0,64,2497,2560,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Upper limit on the thread pool size is <*>
Hadoop,0.1,ground-truth,41,0.31622776601683794,0.3181818181818182,E65,0,64,2561,2624,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,"mapResourceRequest:<memory:<*>, vCores:<*>"
Hadoop,0.1,ground-truth,42,0.31622776601683794,0.3181818181818182,E80,0,64,2625,2688,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,Progress of TaskAttempt <*> is : <*>
Hadoop,0.1,ground-truth,43,0.31622776601683794,0.3181818181818182,E89,0,64,2689,2752,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>
Hadoop,0.1,ground-truth,44,0.31622776601683794,0.3181818181818182,E85,0,64,2753,2816,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Hadoop,0.1,ground-truth,45,0.31622776601683794,0.3181818181818182,E33,0,64,2817,2880,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,DFSOutputStream ResponseProcessor exception for block BP-<*>:<*>
Hadoop,0.1,ground-truth,46,0.31622776601683794,0.3181818181818182,E13,0,64,2881,2944,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,Assigned container <*> to <*>
Hadoop,0.1,ground-truth,47,0.31622776601683794,0.3181818181818182,E41,0,64,2945,3008,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,"Event Writer setup for JobId: <*>, File: hdfs://<*>"
Hadoop,0.1,ground-truth,48,0.31622776601683794,0.3181818181818182,E2,0,64,3009,3072,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Added <*> to list of failed maps
Hadoop,0.1,ground-truth,49,0.31622776601683794,0.3181818181818182,E1,0,64,3073,3136,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,<*> failures on node MININT-<*>
Hadoop,0.1,ground-truth,50,0.31622776601683794,0.3181818181818182,E46,0,64,3137,3200,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Got allocated containers <*>
Hadoop,0.1,ground-truth,51,0.31622776601683794,0.3181818181818182,E58,0,64,3201,3264,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,JVM with ID : <*> asked for a task
Hadoop,0.1,ground-truth,52,0.31622776601683794,0.3181818181818182,E104,0,64,3265,3328,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> Task Transitioned from SCHEDULED to RUNNING
Hadoop,0.1,ground-truth,53,0.31622776601683794,0.3181818181818182,E6,0,64,3329,3392,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,Adding #<*> tokens and #<*> secret keys for NM use for launching container
Hadoop,0.1,ground-truth,54,0.31622776601683794,0.3181818181818182,E18,0,64,3393,3456,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> TaskAttempt Transitioned from RUNNING to FAIL_CONTAINER_CLEANUP
Hadoop,0.1,ground-truth,55,0.31622776601683794,0.3181818181818182,E73,0,64,3457,3520,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,Number of reduces for job <*> = <*>
Hadoop,0.1,ground-truth,56,0.31622776601683794,0.3181818181818182,E29,0,64,3521,3584,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Created MRAppMaster for application <*>
Hadoop,0.1,ground-truth,57,0.31622776601683794,0.3181818181818182,E97,0,64,3585,3648,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,Started HttpServer2$SelectChannelConnectorWithSafeStartup@<*>:<*>
Hadoop,0.1,ground-truth,58,0.31622776601683794,0.3181818181818182,E87,0,64,3649,3712,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,"reduceResourceRequest:<memory:<*>, vCores:<*>"
Hadoop,0.1,ground-truth,59,0.31622776601683794,0.3181818181818182,E67,0,64,3713,3776,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,maxTaskFailuresPerNode is <*>
Hadoop,0.1,ground-truth,60,0.31622776601683794,0.3181818181818182,E27,0,64,3777,3840,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,3,Connecting to ResourceManager at <*>/<*>:<*>
Hadoop,0.1,ground-truth,61,0.31622776601683794,0.3181818181818182,E21,0,64,3841,3904,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
Hadoop,0.1,ground-truth,62,0.31622776601683794,0.3181818181818182,E84,0,64,3905,3968,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Received completed container <*>
Hadoop,0.1,ground-truth,63,0.31622776601683794,0.3181818181818182,E60,0,64,3969,4032,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,KILLING <*>
Hadoop,0.1,ground-truth,64,0.31622776601683794,0.3181818181818182,E20,0,64,4033,4096,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED
Hadoop,0.1,ground-truth,65,0.31622776601683794,0.3181818181818182,E50,0,64,4097,4160,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,IPC Server listener on <*>: starting
Hadoop,0.1,ground-truth,66,0.31622776601683794,0.3181818181818182,E56,0,64,4161,4224,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> Transitioned from SETUP to RUNNING
Hadoop,0.1,ground-truth,67,0.31622776601683794,0.3181818181818182,E53,0,64,4225,4288,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,jetty-<*>
Hadoop,0.1,ground-truth,68,0.31622776601683794,0.3181818181818182,E96,0,64,4289,4352,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,8,"Slow ReadProcessor read fields took <*> (threshold=<*>); ack: seqno: <*> status: SUCCESS status: ERROR downstreamAckTimeNanos: <*>, targets: [<*>:<*>, <*>:<*>]"
Hadoop,0.1,ground-truth,69,0.31622776601683794,0.3181818181818182,E44,0,64,4353,4416,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,0.1,ground-truth,70,0.31622776601683794,0.3181818181818182,E16,0,64,4417,4480,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED
Hadoop,0.1,ground-truth,71,0.31622776601683794,0.3181818181818182,E114,0,64,4481,4544,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,yarn.client.max-cached-nodemanagers-proxies : <*>
Hadoop,0.1,ground-truth,72,0.31622776601683794,0.3181818181818182,E105,0,64,4545,4608,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,4,TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>:<*>]
Hadoop,0.1,ground-truth,73,0.31622776601683794,0.3181818181818182,E100,0,64,4609,4672,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Task succeeded with attempt <*>
Hadoop,0.1,ground-truth,74,0.31622776601683794,0.3181818181818182,E36,0,64,4673,4736,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Done acknowledgement from <*>
Hadoop,0.1,ground-truth,75,0.31622776601683794,0.3181818181818182,E62,0,64,4737,4800,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Launching <*>
Hadoop,0.1,ground-truth,76,0.31622776601683794,0.3181818181818182,E32,0,64,4801,4864,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,DefaultSpeculator.addSpeculativeAttempt -- we are speculating <*>
Hadoop,0.1,ground-truth,77,0.31622776601683794,0.3181818181818182,E45,0,64,4865,4928,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,8,"getResources() for <*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>"
Hadoop,0.1,ground-truth,78,0.31622776601683794,0.3181818181818182,E57,0,64,4929,4992,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,JOB_CREATE <*>
Hadoop,0.1,ground-truth,79,0.31622776601683794,0.3181818181818182,E103,0,64,4993,5056,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,<*> Task Transitioned from RUNNING to SUCCEEDED
Hadoop,0.1,ground-truth,80,0.31622776601683794,0.3181818181818182,E112,0,64,5057,5120,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,We launched <*> speculations. Sleeping <*> milliseconds.
Hadoop,0.1,ground-truth,81,0.31622776601683794,0.3181818181818182,E107,0,64,5121,5184,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,The job-jar file on the remote FS is hdfs://<*>
Hadoop,0.1,ground-truth,82,0.31622776601683794,0.3181818181818182,E39,0,64,5185,5248,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,8,"Error Recovery for block BP-<*>:<*> in pipeline <*>:<*>, <*>:<*>: bad datanode <*>:<*>"
Hadoop,0.1,ground-truth,83,0.31622776601683794,0.3181818181818182,E93,0,64,5249,5312,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Scheduling a redundant attempt for task <*>
Hadoop,0.1,ground-truth,84,0.31622776601683794,0.3181818181818182,E34,0,64,5313,5376,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Diagnostics report from <*>: Container killed by the ApplicationMaster.
Hadoop,0.1,ground-truth,85,0.31622776601683794,0.3181818181818182,E68,0,64,5377,5440,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,"MRAppMaster launching normal, non-uberized, multi-container job <*>."
Hadoop,0.1,ground-truth,86,0.31622776601683794,0.3181818181818182,E99,0,64,5441,5504,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,1,Task cleanup failed for attempt <*>
Hadoop,0.1,ground-truth,87,0.31622776601683794,0.3181818181818182,E64,0,64,5505,5568,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,Logging to <*>(org.mortbay.log) via <*>
Hadoop,0.1,ground-truth,88,0.31622776601683794,0.3181818181818182,E43,0,64,5569,5632,0.31428571428571433,0.31428571428571433,0.3147567986071996,0.0,45 2 2 2 2 2 2 2 2 1 1 1,2,Extract jar:file:<*> to <*>
