2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LOOKING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LOOKING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LOOKING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LOOKING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LOOKING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LOOKING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LOOKING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), LOOKING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), LOOKING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), LOOKING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), LOOKING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), LOOKING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), LOOKING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), LOOKING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), LOOKING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), LOOKING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), LOOKING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), LOOKING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), LOOKING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), LOOKING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), LOOKING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), LOOKING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), LOOKING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), LOOKING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), LOOKING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), LOOKING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), LOOKING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), LOOKING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), LOOKING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), LOOKING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), LOOKING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), LOOKING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), LOOKING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), LOOKING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), LOOKING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), LOOKING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), LOOKING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), LOOKING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.16 (n.leader), 11.0.0.16 (n.zxid), 12.0.0.16 (n.round), LOOKING (n.state), 13.0.0.16 (n.sid), 14.0.0.16 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.16 (n.leader), 11.0.0.16 (n.zxid), 12.0.0.16 (n.round), LOOKING (n.state), 13.0.0.16 (n.sid), 14.0.0.16 (n.peerEPoch), LEADING (my state)
2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.16 (n.leader), 11.0.0.16 (n.zxid), 12.0.0.16 (n.round), LOOKING (n.state), 13.0.0.16 (n.sid), 14.0.0.16 (n.peerEPoch), LEADING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), LOOKING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), LOOKING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), LOOKING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), LOOKING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), LOOKING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), LOOKING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), LOOKING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), LOOKING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LOOKING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LOOKING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LOOKING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LOOKING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), FOLLOWING (my state)
2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LOOKING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), FOLLOWING (my state)
